ID,product_name,product_link,image_link,Price (Dollar),discount_percentage,price_before_discount,rating_out_of_5,number_of_ratings,brand,operating_system,RAM (GB),CPU,Storage (GB),screen_size (Inches),cellular_technology,model_name,cpu_model,available_colors,review,timestamp,stars
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"The phone came scratch free and at 99% battery health. It basically looked brand new. It froze once but I just hard reset it and it’s been fine so far. No regrets
Read more","Reviewed in the United States on October 28, 2023",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"La estética como nuevo. la batería al 92 por ciento. funciona como debe ser.
Read more","Reviewed in Mexico on February 10, 2024",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"No se si llamarle suerte, pero por lo menos, si yo tuviese esa cantidad de dinero, lo volvería a comprar con el mismo vendedor. El celular está perfecto, en perfectas condiciones, no tiene m, es de calidad y si desean saber el asunto de la batería, tomando en cuenta que cada celular es diferente, el mío llegó con el 100% de la condición de la batería. Si era usado o no, pues no les puedo mostrar fotos, porque tendría que hacerlas en un espejo, pero es perfecto, sin nada rayado, no traía nada roto, lo uso con un chip de AT&T, sin problemas, que otra cosa puede uno decir cuando el producto es aún más y mejor de lo que nos esperamos?
Read more","Reviewed in Mexico on December 29, 2023",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"Battery life 99%, excellent quality
Read more","Reviewed in the United States on July 21, 2024",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"the phone is good, the price is borderline
Read more","Reviewed in the United States on April 4, 2024",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"Took it to metro ad they let me know they can't do anything to transfer my number until it was unlocked. Otherwise a great phone if I could use itVery disappointed
Read more","Reviewed in the United States on August 17, 2024",1.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"I love Amazon Renewed especially the ""renewed premium"" it never disappoints. The iPhone 13 pro Max 128gb came in MINT condition. Not a scratch, no dust, nothing. Just perfect. I was looking for the 14 pro max but of course those are just a mythical creature good luck with that. Instead, Amazon had the 13 pro max IN STOCK with the Renewed Premium guarantee it was a no brainer. Came nicely packaged and secured, the box was nice and neat and felt great opening it. Actually I bought 2 of these in the same color, one for myself and one for my lady.As for the phone itself, what is there to say? Its an iPhone 13 Pro Max 128gb. Top of the line and compatible with the latest iOS and 5G. Love the phone, love iOS, love the speed of my phone. NO complaints.
Read more","Reviewed in the United States on December 24, 2022",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"For a iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)everything its perfect , but a minor scratch ON the screen, but if I turn the phone on I can't see anything . One  dent on the side its ok,I cover that with a case. Battery its 100%. Almost perfect :). And the charger its old. it was a good price.
Read more","Reviewed in the United States on April 19, 2023",4.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"Buena condición, totalmente nuevo
Read more","Reviewed in the United States on July 29, 2024",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"Estoy muy satisfecho con la compra. Tenía muchas dudas al inicio de comprar éste articulo en estado renovado Premium. Por el precio y segundo porque lo usaría para trabajar. Trabajo fotografía y video y este teléfono lo estoy usando literal para asuntos administrativos como para fotografías y videos. Esta funcionando al 100%. (el teléfono vino con el 95% de batería). Tenía 2 pequeños rayones en la pantalla. Muy pequeños la verdad. Con el vidrio templado ya ni se notan. Recomendaría comprar el cargador y cable del cargador de Apple Original. Para evitar dañar la batería del teléfono. El cargador y cable de cargador que trae la verdad se ve sencillo y yo en lo personal no me quise arriesgar en arruinar la batería. Voy a volver a comprar Renovado Premium. La verdad ahorre bastante dinero comprando de esta manera.
Read more","Reviewed in the United States on May 10, 2023",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"The phone came scratch free and at 99% battery health. It basically looked brand new. It froze once but I just hard reset it and it’s been fine so far. No regrets
Read more","Reviewed in the United States on October 28, 2023",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"La estética como nuevo. la batería al 92 por ciento. funciona como debe ser.
Read more","Reviewed in Mexico on February 10, 2024",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"No se si llamarle suerte, pero por lo menos, si yo tuviese esa cantidad de dinero, lo volvería a comprar con el mismo vendedor. El celular está perfecto, en perfectas condiciones, no tiene m, es de calidad y si desean saber el asunto de la batería, tomando en cuenta que cada celular es diferente, el mío llegó con el 100% de la condición de la batería. Si era usado o no, pues no les puedo mostrar fotos, porque tendría que hacerlas en un espejo, pero es perfecto, sin nada rayado, no traía nada roto, lo uso con un chip de AT&T, sin problemas, que otra cosa puede uno decir cuando el producto es aún más y mejor de lo que nos esperamos?
Read more","Reviewed in Mexico on December 29, 2023",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"Battery life 99%, excellent quality
Read more","Reviewed in the United States on July 21, 2024",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"the phone is good, the price is borderline
Read more","Reviewed in the United States on April 4, 2024",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"Took it to metro ad they let me know they can't do anything to transfer my number until it was unlocked. Otherwise a great phone if I could use itVery disappointed
Read more","Reviewed in the United States on August 17, 2024",1.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"I love Amazon Renewed especially the ""renewed premium"" it never disappoints. The iPhone 13 pro Max 128gb came in MINT condition. Not a scratch, no dust, nothing. Just perfect. I was looking for the 14 pro max but of course those are just a mythical creature good luck with that. Instead, Amazon had the 13 pro max IN STOCK with the Renewed Premium guarantee it was a no brainer. Came nicely packaged and secured, the box was nice and neat and felt great opening it. Actually I bought 2 of these in the same color, one for myself and one for my lady.As for the phone itself, what is there to say? Its an iPhone 13 Pro Max 128gb. Top of the line and compatible with the latest iOS and 5G. Love the phone, love iOS, love the speed of my phone. NO complaints.
Read more","Reviewed in the United States on December 24, 2022",5.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"For a iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)everything its perfect , but a minor scratch ON the screen, but if I turn the phone on I can't see anything . One  dent on the side its ok,I cover that with a case. Battery its 100%. Almost perfect :). And the charger its old. it was a good price.
Read more","Reviewed in the United States on April 19, 2023",4.0
639,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)",https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYG5GSJ/ref=sr_1_316?dib=eyJ2IjoiMSJ9.9VNiSIg0T_WlJRpRoB0pRBJ7do3c9JFbafW_2wWEDlnlrzzt9GuGztEI7K-tq5mIg4CCHC6cx0ExQnAH1q826-SkIySAE4XfFU6ZQRRfHon4yD_x8B6mQNiElR_Mm0msDlw_FCdPdfHwAWWOW6yYSteqZGYpjuEI2RZahgK4QUO2xluAc3bd9BzPlFDAvKrBKNbUfe7GGQsv63pEGeK44q8guDt390iUSlumV2f-tF2HD1iqS3edYaVqT68V4G1NbWseaBpaghIwZH2dUYZhAQiX_o29aYv1oi9xbk2Gaik.c2esIdPJgNBywxDNn7YoQKR6oai3eaXBjzJ2ENja0L0&dib_tag=se&qid=1725962127&s=wireless&sr=1-316,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_UL320_.jpg,,0.0,,4.1,309.0,Apple,iOS 16,128.0,,128.0,6.7,"5G, 4G LTE",iPhone 13 Pro Max,,,"Buena condición, totalmente nuevo
Read more","Reviewed in the United States on July 29, 2024",5.0
